102.18627072642387, 3513.9946049036957
102.92460866700019, 3464.0830913558184
103.66345436235481, 3390.6625315716224
104.40221412997772, 3321.2204257658805
105.14073954924142, 3262.6286489922854
105.87918685238536, 3207.6536485627394
106.38262766799484, 3172.29965979966
107.35630018380853, 3087.5766739403102
108.09460687793694, 3039.1118709300526
108.7434706149609, 2994.2638442638445
109.57154835389667, 2926.9918042645313
110.30982380157718, 2879.973711791894
111.65235868190905, 2784.490816308998
112.25640496914795, 2745.8946458946457
113.46462141347277, 2662.9671311489496
114.20284999148144, 2618.119104482741
115.20968084722257, 2549.7620315802133
115.94773756976781, 2512.8709128709133
116.45093036669711, 2489.0001890001895
117.62553902441984, 2410.5161423343243
118.36362699341296, 2372.178313087404
119.10175402046598, 2332.0320956684595
119.83989667074292, 2291.162522980705
120.51078654966344, 2260.902160902161
121.6513626178853, 2206.5299565299565
122.3373523427519, 2166.745416745417
123.12016034370245, 2126.666176666177
124.49211910712991, 2048.054873054873
125.2461124480563, 2012.154062154062
125.98413346037535, 1976.9163269163273
126.65020841046758, 1947.9304479304483
129.12141836817864, 1831.8922068922075
129.8367758482622, 1811.5779797597984
130.3736460667346, 1780.03969003969
131.38006915633068, 1730.5621896530993
132.11790715374065, 1703.798044707136
132.52010361945565, 1701.2663012663015
133.66087237410622, 1637.972715245443
134.29819543088982, 1610.2591665091668
135.60626840854604, 1558.7653133107679
136.31047897872952, 1537.3539973539973
137.75277439326135, 1477.7495232040692
138.49046397004378, 1457.8572533117995
139.69788920967008, 1411.5625161079706
140.3351448913004, 1386.9684369684373
141.50902706910955, 1342.1204103022287
142.24670883428, 1322.5898180443642
142.8634480982213, 1316.9476469476472
143.7221739155766, 1278.8268242813701
144.3594090917255, 1255.1821489321492
145.26495946886678, 1221.3200804109897
146.00250843663372, 1207.9380079380085
146.50537900456908, 1198.9864864864867
147.81325571547444, 1156.5797838525118
148.3832937780022, 1140.9673659673663
149.62392487819545, 1108.838336111064
150.3615519620821, 1091.8394872940335
151.13661402646284, 1065.5977655977658
151.8367514485716, 1060.373533100806
152.57434728601035, 1044.8213948213952
153.31192750022515, 1029.9926118107937
154.04947646799206, 1016.6105393378125
154.5186054289726, 1018.298368298369
155.79266892648002, 989.8463943918491
156.53024914069485, 975.0176113812481
157.2677512387899, 963.8056047146961
158.00507366980958, 960.9121836394565
158.50770012487075, 963.2630882630888
127.43163316165476, 1915.3846153846157
128.14520684499087, 1876.9230769230771
