102.89247336925523, 3400.3503253503254
104.90447120738698, 3340.673515673516
106.91923100832388, 3153.117828117828
108.93345682978511, 2990.2853902853903
110.91426290130394, 2823.1903231903234
112.92712001675284, 2723.728973728974
114.9402349153969, 2612.3322623322624
116.92086913145228, 2453.1941031941033
118.93570258473066, 2262.2283122283125
120.9477004228624, 2202.551502551503
122.9589249114087, 2178.680778680779
124.9374968619029, 2115.0255150255152
126.94940877230295, 2059.3271593271597
128.96389851465446, 1884.2751842751845
130.94315788700237, 1788.7922887922891
132.95627278564643, 1677.3955773955777
134.96852840697332, 1605.7834057834061
136.98147145015395, 1502.3436023436025
138.9609026779653, 1398.9037989037993
140.97178345558473, 1390.9468909468915
142.98524206515566, 1263.636363636364
144.96218138874724, 1275.571725571726
146.9752962873913, 1164.1750141750144
148.9864348482059, 1144.2827442827447
150.9976593367522, 1120.4120204120209
152.97820762507587, 965.2523152523158
154.98822912537815, 997.0799470799475
156.99842248114385, 1020.9506709506713
