0.000000000000000000e+00,4.570680628272251744e-01
1.125000000000000000e+01,4.513089005235602635e-01
2.250000000000000000e+01,4.000000000000000777e-01
3.375000000000000000e+01,3.400523560209425256e-01
4.500000000000000000e+01,2.502617801047121171e-01
5.625000000000000000e+01,1.659685863874346690e-01
6.750000000000000000e+01,9.947643979057596564e-02
7.875000000000000000e+01,5.287958115183255536e-02
9.000000000000000000e+01,3.979057591623047507e-02
