1833274,203.4,216217791.0,8515767.0
355163,46.4,52586846.0,1141748.0
505235,42.8,46158314.0,2780400.0
239217,29.2,34246598.0,1285216.0
87010,27.6,27352708.0,916445.0
305556,16.9,19687678.0,756096.0
108401,15.0,18338653.0,276841.0
45045,10.1,12043488.0,1098581.0
44557,6.5,7337484.0,406752.0
62893,3.3,3502115.0,176215.0
3875,0.7,794994.0,214969.0
4110,0.5,599041.0,163820.0
